V1,V2,node_id,congress,icpsr,state_abbrev,bioname,party_name,x_svd,y_svd,betweenness,pagerank
0.7178246954155593,-0.7109237320566162,10043_10,10,10043,DE,"WHITE, Samuel",Other,0.7178246954155593,-0.7109237320566162,0.023178580043568604,0.02539122335664111
0.27924380096841167,-0.8855445181523015,174_11,11,174,TN,"ANDERSON, Joseph Inslee",Other,0.27924380096841167,-0.8855445181523015,0.004759500456846894,0.02955933640317526
-0.6807851495017999,-0.7114086310220917,524_11,11,524,DE,"BAYARD, James Asheton, Sr.",Other,-0.6807851495017999,-0.7114086310220917,0.002252058101290952,0.024985232425435887
0.08383053850744461,-0.7461648792193076,956_11,11,956,VT,"BRADLEY, Stephen Row",Other,0.08383053850744461,-0.7461648792193076,0.011645739150426587,0.028452687170831128
0.26079461484581534,-0.7232309351724169,1007_11,11,1007,VA,"BRENT, Richard",Other,0.26079461484581534,-0.7232309351724169,0.009444471196134657,0.027745274223579548
0.22524948113990229,-0.657578968580259,1442_11,11,1442,OH,"CAMPBELL, Alexander",Other,0.22524948113990229,-0.657578968580259,0.004638394750549504,0.023870217641500605
-0.6785468489562159,-0.6582327099833538,1633_11,11,1633,RI,"CHAMPLIN, Christopher Grant",Other,-0.6785468489562159,-0.6582327099833538,0.0010246840241796727,0.020498282249022913
0.2650475843398657,-0.6822735073476685,1810_11,11,1810,KY,"CLAY, Henry",Other,0.2650475843398657,-0.6822735073476685,0.0012725713426886076,0.02341313909662126
0.4150853535121333,-0.9082247078732021,1974_11,11,1974,NJ,"CONDIT, John",Other,0.4150853535121333,-0.9082247078732021,0.002228178422198514,0.026457515311395036
0.1786688748359215,-0.8742462692467385,2165_11,11,2165,GA,"CRAWFORD, William Harris",Other,0.1786688748359215,-0.8742462692467385,0.004049600541640622,0.02877931791914285
0.19664041256546494,-0.24369074845543123,2292_11,11,2292,NH,"CUTTS, Charles",Other,0.19664041256546494,-0.24369074845543123,0,0.025608194622279132
-0.21267733650447426,-0.1728907893863901,2316_11,11,2316,CT,"DANA, Samuel Whittlesey",Other,-0.21267733650447426,-0.1728907893863901,0,0.025608194622279132
0.4791207563717637,-0.9879168036802005,3342_11,11,3342,NC,"FRANKLIN, Jesse",Other,0.4791207563717637,-0.9879168036802005,0.003951404751055825,0.02876940400947619
0.33857698048766477,-1,3423_11,11,3423,SC,"GAILLARD, John",Other,0.33857698048766477,-1,0.004759500456846894,0.02955933640317525
-0.2711827100357565,-0.8592167040675923,3539_11,11,3539,NY,"GERMAN, Obadiah",Other,-0.2711827100357565,-0.8592167040675923,0.004759500456846894,0.029559336403175252
0.0759440366062669,-0.6354781401789232,3582_11,11,3582,VA,"GILES, William Branch",Other,0.0759440366062669,-0.6354781401789232,0.006742753954854084,0.02471372968952838
-0.44057427316356235,-0.9247909636248591,3610_11,11,3610,NH,"GILMAN, Nicholas",Other,-0.44057427316356235,-0.9247909636248591,0.003973383796002685,0.028772337686008752
-1,-0.794983696996089,3678_11,11,3678,CT,"GOODRICH, Chauncey",Other,-1,-0.794983696996089,0.001619743889983554,0.024169350085778873
0.3886977258526971,-0.928668112771752,3805_11,11,3805,PA,"GREGG, Andrew",Other,0.3886977258526971,-0.928668112771752,0.003328036860876069,0.027993564273920916
0.04184577213836767,-0.08482438829470312,3847_11,11,3847,OH,"GRISWOLD, Stanley",Other,0.04184577213836767,-0.08482438829470312,0,0.00384122919334187
-0.586618791574838,-0.592570486057047,4433_11,11,4433,CT,"HILLHOUSE, James",Other,-0.586618791574838,-0.592570486057047,9.300244706206914e-4,0.02120381478167635
-0.7617593378970493,-0.6832524144042706,4586_11,11,4586,DE,"HORSEY, Outerbridge",Other,-0.7617593378970493,-0.6832524144042706,0.0011594752835119356,0.02197803341101843
0.3933084110408959,-0.9729999146372071,5421_11,11,5421,NJ,"LAMBERT, John",Other,0.3933084110408959,-0.9729999146372071,0.003007977128863806,0.027238363301424474
0.3190564722335334,-0.9000650256991788,5594_11,11,5594,PA,"LEIB, Michael",Other,0.3190564722335334,-0.9000650256991788,0.0025482381542107765,0.027212515602317248
-0.8859735232479656,-0.8044087181895643,5726_11,11,5726,MA,"LLOYD, James",Other,-0.8859735232479656,-0.8044087181895643,0.0015499390765212353,0.024176371571811725
-0.008640712647409812,-0.011929139483700266,5935_11,11,5935,RI,"MALBONE, Francis",Other,-0.008640712647409812,-0.011929139483700266,0,0.00384122919334187
0.29378476390527525,-0.8780704582613587,6076_11,11,6076,RI,"MATHEWSON, Elisha",Other,0.29378476390527525,-0.8780704582613587,0.003816072834654877,0.02802797718367239
0.07206127939259165,-0.5995617731408133,6408_11,11,6408,OH,"MEIGS, Return Jonathan, Jr.",Other,0.07206127939259165,-0.5995617731408133,6.048492934370576e-4,0.021168673313710723
0.014522359763233668,-0.033255080485824234,6472_11,11,6472,GA,"MILLEDGE, John",Other,0.014522359763233668,-0.033255080485824234,0,0.00384122919334187
0.08031168074693444,-0.36085237048678515,7200_11,11,7200,NH,"PARKER, Nahum",Other,0.08031168074693444,-0.36085237048678515,0,0.010166293851348764
-0.9514865501861393,-0.7949255795206568,7428_11,11,7428,MA,"PICKERING, Timothy",Other,-0.9514865501861393,-0.7949255795206568,0.0010242066962391461,0.02339084324776577
0.26071545419359216,-0.814674999430357,7525_11,11,7525,KY,"POPE, John",Other,0.26071545419359216,-0.814674999430357,0.003193585089337393,0.027991127089728212
-0.7063886050537547,-0.764852830581649,7792_11,11,7792,MD,"REED, Philip",Other,-0.7063886050537547,-0.764852830581649,0.0021283803757913135,0.025685889634785145
0.4718695246975646,-0.8110425289227291,7985_11,11,7985,VT,"ROBINSON, Jonathan",Other,0.4718695246975646,-0.8110425289227291,0.004740384239546071,0.023894863641566982
0.0034519719901169818,-0.01117801668276603,8608_11,11,8608,TN,"SMITH, Daniel",Other,0.0034519719901169818,-0.01117801668276603,0,0.00384122919334187
-0.00490465715990447,-0.9408962593983655,8647_11,11,8647,NY,"SMITH, John",Other,-0.00490465715990447,-0.9408962593983655,0.003973383796002685,0.028772337686008745
0.06023545620423817,-0.9144876513621903,8678_11,11,8678,MD,"SMITH, Samuel",Other,0.06023545620423817,-0.9144876513621903,0.004759500456846894,0.029559336403175252
0.07494080412348622,-0.6031463981391355,9088_11,11,9088,SC,"SUMTER, Thomas",Other,0.07494080412348622,-0.6031463981391355,7.133393346076372e-4,0.02042430758194702
0.3147124092680539,-0.8613958163588142,9157_11,11,9157,GA,"TAIT, Charles",Other,0.3147124092680539,-0.8613958163588142,0.004305278681247862,0.028783727203567942
0.18916954811050815,-0.29509317543398095,9216_11,11,9216,SC,"TAYLOR, John",Other,0.18916954811050815,-0.29509317543398095,0,0.025608194622279132
